label,normalized_topic,source_path,suggested_canonical,bucket,action,reason
2026-02-10-wave5d-recovered,avanues-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/003-create-base-type-system-for-ideamagic-ui-components-including-component-interface-componentstyle-modifier-system-size-orientation-color-enums-and-renderer-interface-in-ideamagic-ui-core-base-package/Avanues-plan-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-plan-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/004-phase-3-add-remaining-ui-components-for-flutter-swift-parity-feedback-components-toast-snackbar-banner-dialog-layout-helpers-masonrygrid-and-advanced-controls/Avanues-plan-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-plan-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/005-phase-4-add-opengl-3d-support-for-ui-components-with-3d-transforms-rotations-perspective-camera-positioning-and-gpu-accelerated-rendering-for-android-ios-web-platforms/Avanues-plan-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-plan-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/006-phase-5-magiccode-form-system-create-declarative-dsl-for-forms-with-automatic-database-schema-generation-built-in-validation-engine-completion-tracking-and-two-way-data-binding/Avanues-plan-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-plan-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/007-workflow-engine-for-multi-step-processes-with-state-management-conditional-branching-and-persistence/Avanues-plan-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-plan-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/001-database-hybrid-ipc-architecture-process-isolation-with-aidl-contentprovider-for-cross-app-sharing-20mb-memory-savings/Avanues-spec-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-spec-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/002-add-missing-ui-components-for-flutter-and-swiftui-parity/Avanues-spec-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-spec-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/003-create-base-type-system-for-ideamagic-ui-components-including-component-interface-componentstyle-modifier-system-size-orientation-color-enums-and-renderer-interface-in-ideamagic-ui-core-base-package/Avanues-spec-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-spec-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/004-phase-3-add-remaining-ui-components-for-flutter-swift-parity-feedback-components-toast-snackbar-banner-dialog-layout-helpers-masonrygrid-and-advanced-controls/Avanues-spec-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-spec-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/005-phase-4-add-opengl-3d-support-for-ui-components-with-3d-transforms-rotations-perspective-camera-positioning-and-gpu-accelerated-rendering-for-android-ios-web-platforms/Avanues-spec-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-spec-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/006-phase-5-magiccode-form-system-create-declarative-dsl-for-forms-with-automatic-database-schema-generation-built-in-validation-engine-completion-tracking-and-two-way-data-binding/Avanues-spec-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-spec-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/007-workflow-engine-for-multi-step-processes-with-state-management-conditional-branching-and-persistence/Avanues-spec-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/001-avanues-ecosystem-master/Avanues-spec-51911-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-implementation-guidance,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/004-phase-3-add-remaining-ui-components-for-flutter-swift-parity-feedback-components-toast-snackbar-banner-dialog-layout-helpers-masonrygrid-and-advanced-controls/Avanues-implementation-guidance-50712-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/MasterSpecs/001-database-hybrid-ipc-architecture-process-isolation-with-aidl-contentprovider-for-cross-app-sharing-20mb-memory-savings/Avanues-implementation-guidance-50712-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-executive-summary,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/competitive/Avanues-EXECUTIVE-SUMMARY-52111-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/architecture/alternatives/Avanues-EXECUTIVE-SUMMARY-52111-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-executive-summary,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/007-vscode-extension/Avanues-EXECUTIVE-SUMMARY-52711-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/architecture/alternatives/Avanues-EXECUTIVE-SUMMARY-52111-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,avanues-quick-reference,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/magiccode/Avanues-QUICK_REFERENCE-51611-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Avanues/ideacode/specs/007-vscode-extension/Avanues-quick-reference-52711-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,voiceos-uuid-vuid-migration,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Analysis/VoiceOS-UUID-VUID-Migration-251223-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Analysis/VoiceOS-UUID-VUID-Migration-251223-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,handover-scrapingfixes,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOSCore/Handover-ScrapingFixes-260120-V2.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOSCore/Handover-ScrapingFixes-260120-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan-explorationmigration,/Volumes/M-Drive/Coding/NewAvanues/Docs/Plans/Plan-ExplorationMigration-260115-V2.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Plans/Plan-ExplorationMigration-260115-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan-explorationmigration,/Volumes/M-Drive/Coding/NewAvanues/Docs/Plans/Plan-ExplorationMigration-260115-V3.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Plans/Plan-ExplorationMigration-260115-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,voiceoscoreng-fix-plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/plans/VoiceOSCoreNG-Fix-Plan-260108-V1.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Plans/VoiceOSCoreNG-Fix-Plan-260119-V1.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,avanues-plan-dashboardredesign,/Volumes/M-Drive/Coding/NewAvanues/Docs/Plans/Avanues/Avanues-Plan-DashboardRedesign-260207-V2.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Plans/Avanues/Avanues-Plan-DashboardRedesign-260207-V1.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,developer-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Technical/Archive/old-structure/guides/DEVELOPER_MANUAL.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/developer/DEVELOPER-MANUAL.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,developer-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Technical/modules/learnapp/developer-manual.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/developer/DEVELOPER-MANUAL.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,developer-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Technical/voiceos-master/guides/DEVELOPER_MANUAL.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/developer/DEVELOPER-MANUAL.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,decisions,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ProjectInstructions/decisions.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/migration/decisions.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,decisions,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/decisions.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/migration/decisions.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/002-create-streamlined-device-e2e-test-suite-using-actual-rag-module-api-documentparser-ragchatengine-textchunker-with-focus-on-critical-paths-document-ingestion-semantic-search-and-rag-llm-chat-target-20-high-value-tests-instead-of-50/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/002-rag-performance-optimization-batch-embedding-processing-with-concurrent-generation-and-lru-query-cache-for-improved-response-times-and-reduced-redundant-computations/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/003-desktop-compose-ui-for-rag-convert-ios-swiftui-rag-interface-to-kmp-compose-multiplatform-supporting-desktop-ios-and-android-platforms/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/003-voiceos-command-delegation-implement-api-for-ava-to-delegate-multi-step-command-execution-to-voiceos-accessibilityservice/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/0001-room-database/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/007-chat-ui-remediation/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/009-hilt-di-documentation-completion/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/012-database-consolidation-merge/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/intelligent-resolution/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/specs/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/ideacode/specs/voiceos-consolidation/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/000-learnapp-widget-migration/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/001-encrypted-permission-storage/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/003-pluginsystem-refactor/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/004-learnapp-fixes/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/learnapp-ux-improvements/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,plan,/Volumes/M-Drive/Coding/NewAvanues/Docs/WebAvanue/webavanue/specs/001-phase1-security-data-integrity/plan.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/plan.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,implementation-guidance,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/002-create-streamlined-device-e2e-test-suite-using-actual-rag-module-api-documentparser-ragchatengine-textchunker-with-focus-on-critical-paths-document-ingestion-semantic-search-and-rag-llm-chat-target-20-high-value-tests-instead-of-50/implementation-guidance.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/implementation-guidance.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,implementation-guidance,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/003-voiceos-command-delegation-implement-api-for-ava-to-delegate-multi-step-command-execution-to-voiceos-accessibilityservice/implementation-guidance.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/implementation-guidance.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,implementation-guidance,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/implementation-guidance.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/implementation-guidance.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,implementation-guidance,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/007-chat-ui-remediation/implementation-guidance.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/implementation-guidance.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,implementation-guidance,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/009-hilt-di-documentation-completion/implementation-guidance.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/implementation-guidance.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,implementation-guidance,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/MasterSpecs/implementation-guidance.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/implementation-guidance.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,user-manual,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/user/USER-MANUAL.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/active/User-Manual.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,project-status,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/PROJECT-STATUS.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/migration/PROJECT-STATUS.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,project-status,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Technical/Archive/PROJECT-STATUS.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/migration/PROJECT-STATUS.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,tasks,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/012-database-consolidation-merge/tasks.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/tasks.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,tasks,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/migration/tasks.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/tasks.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,tasks,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/000-learnapp-widget-migration/tasks.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/tasks.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,tasks,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/001-encrypted-permission-storage/tasks.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/tasks.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,tasks,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Specs/003-pluginsystem-refactor/tasks.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/tasks.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,tasks,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/tasks.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/006-chat-ui/tasks.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,architecture,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/specs/ARCHITECTURE.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Architecture/ARCHITECTURE.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,architecture,/Volumes/M-Drive/Coding/NewAvanues/Docs/VoiceOS/Technical/Archive/old-structure/architecture/core/ARCHITECTURE.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/Architecture/ARCHITECTURE.md,B,needs_manual_review,Recovered queue item in Docs/VoiceOS scope; staged for manual review.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-comprehensive-test-coverage-for-rag-module-to-reach-90-covering-document-parsing-onnx-embedding-generation-vector-search-rag-chat-engine-document-management-and-database-operations/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/002-create-streamlined-device-e2e-test-suite-using-actual-rag-module-api-documentparser-ragchatengine-textchunker-with-focus-on-critical-paths-document-ingestion-semantic-search-and-rag-llm-chat-target-20-high-value-tests-instead-of-50/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
2026-02-10-wave5d-recovered,spec,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/002-rag-performance-optimization-batch-embedding-processing-with-concurrent-generation-and-lru-query-cache-for-improved-response-times-and-reduced-redundant-computations/spec.md,/Volumes/M-Drive/Coding/NewAvanues/Docs/AVA/ideacode/features/001-advanced-rag-features-document-annotations-bookmarks-advanced-search-filters-and-document-preview-cards-for-enhanced-document-interaction-and-organization/spec.md,OUTSIDE_B,skipped_bucket_filter,Outside Docs/VoiceOS scope for wave5d bucket-B run.
